strategy,param_key,params,train_mean_pnl,train_std_pnl,train_sharpe_like,train_win_days_ratio,train_mean_rebate_share,train_mean_inventory_pnl,train_mean_turnover,train_mean_position,train_long_ratio,train_short_ratio,train_worst_day_pnl,objective_score,train_total_pnl_sum,train_mean_drawdown,train_tail_risk_ratio
as_opt,1767a0367c48,"{""alpha_to_position_scale"": 0.2, ""alpha_weight"": 0.5, ""base_spread"": 0.1, ""gamma"": 0.05, ""imbalance_weight"": 1.0, ""inv_weight"": 2.0, ""max_spread"": 5.0, ""min_spread"": 0.1, ""order_size"": 0.01, ""short_return_window"": 30, ""size_skew"": 1.5, ""tick_size"": 0.1, ""vol_threshold"": null, ""vol_weight"": 1.5, ""vol_window"": 100}",444.8095713087474,318.62199848037466,1.3960416212006943,1.0,0.4292851758808715,193.7729166670828,50.20733092833329,0.5918779166666178,0.809032,0.189396,62.38581708291895,59.636086862992215,2224.047856543737,-0.0015750844800444,0.0
as_opt,3cc471899022,"{""alpha_to_position_scale"": 0.2, ""alpha_weight"": 0.0, ""base_spread"": 0.5, ""gamma"": 0.1, ""imbalance_weight"": 1.0, ""inv_weight"": 1.0, ""max_spread"": 5.0, ""min_spread"": 0.3, ""order_size"": 0.01, ""short_return_window"": 10, ""size_skew"": 1.5, ""tick_size"": 0.1, ""vol_threshold"": null, ""vol_weight"": 2.0, ""vol_window"": 100}",356.75419282363725,232.88701404547209,1.5318767097678518,1.0,0.4136584610908383,182.65311666696877,34.8202152313334,0.5998898000000201,0.811412,0.187192,59.89743649137381,56.43060080985847,1783.7709641181864,-0.0015463703310111,0.0
as_opt,afd9dc0f4ff2,"{""alpha_to_position_scale"": 0.2, ""alpha_weight"": 1.0, ""base_spread"": 0.3, ""gamma"": 0.1, ""imbalance_weight"": 0.5, ""inv_weight"": 1.0, ""max_spread"": 5.0, ""min_spread"": 0.2, ""order_size"": 0.01, ""short_return_window"": 10, ""size_skew"": 1.5, ""tick_size"": 0.1, ""vol_threshold"": null, ""vol_weight"": 1.0, ""vol_window"": 100}",379.0766502901213,254.07544467570645,1.4919845984091942,1.0,0.4220441125299397,180.0157833334561,39.81217339133358,0.5936520733333202,0.79927,0.199384,57.845835391199216,55.60992776177937,1895.3832514506064,-0.0015563286581994,0.0
as_opt,f94ff9e51748,"{""alpha_to_position_scale"": 0.2, ""alpha_weight"": 0.5, ""base_spread"": 0.3, ""gamma"": 0.1, ""imbalance_weight"": 2.0, ""inv_weight"": 2.0, ""max_spread"": 5.0, ""min_spread"": 0.1, ""order_size"": 0.01, ""short_return_window"": 50, ""size_skew"": 1.5, ""tick_size"": 0.1, ""vol_threshold"": null, ""vol_weight"": 2.0, ""vol_window"": 200}",326.1788900587562,410.1698725069732,0.7952287867100988,0.8,0.2675714298235402,150.87910000042442,35.05995801166701,0.8053904999999473,0.92106,0.078406,-149.54479300806997,45.893467336837446,1630.8944502937811,-0.0020702526823219,0.4584747743213294
as_opt,dfee5b02a012,"{""alpha_to_position_scale"": 0.2, ""alpha_weight"": 1.0, ""base_spread"": 0.5, ""gamma"": 0.05, ""imbalance_weight"": 1.0, ""inv_weight"": 1.5, ""max_spread"": 5.0, ""min_spread"": 0.3, ""order_size"": 0.01, ""short_return_window"": 10, ""size_skew"": 1.5, ""tick_size"": 0.1, ""vol_threshold"": null, ""vol_weight"": 0.5, ""vol_window"": 50}",308.4200873717025,384.9733809833651,0.8011465275440163,0.8,0.2691403370322071,143.6065666667052,32.962704141000096,0.7961165499999352,0.915196,0.083904,-150.72534191643354,43.72567065255561,1542.1004368585127,-0.0020474632598914,0.4887014435437273
as_opt,47cbbcf0600f,"{""alpha_to_position_scale"": 0.2, ""alpha_weight"": 1.0, ""base_spread"": 0.5, ""gamma"": 0.05, ""imbalance_weight"": 0.0, ""inv_weight"": 2.0, ""max_spread"": 5.0, ""min_spread"": 0.1, ""order_size"": 0.01, ""short_return_window"": 30, ""size_skew"": 1.5, ""tick_size"": 0.1, ""vol_threshold"": null, ""vol_weight"": 2.0, ""vol_window"": 50}",91.70317035662592,92.71723257726258,0.989062850643308,1.0,2.5307284217233805,-68.68300000003866,32.07723407133291,-0.0140983166666572,0.417762,0.571752,6.324765133394976,0.6166494814482892,458.5158517831296,-0.0002959965813835,0.0
