strategy,total_days,mean_pnl,std_pnl,sharpe_like,total_pnl_sum,mean_rebate_share,mean_inventory_pnl,mean_turnover,mean_drawdown,win_days_ratio,worst_day_pnl,best_day_pnl,mean_long_ratio,mean_short_ratio,mean_position,mean_average_position,mean_number_of_trades,tail_risk_ratio,rebate_dependency_flag,directional_bias_flag,stability_flag
as,31,437.3945815951489,140.6169946198224,3.1105385432088486,13559.232029449617,0.8533393481807885,89.64595161292146,69.5497259964451,-0.00048292123722591494,1.0,138.47454470062803,755.3132413998828,0.5291448387096773,0.4638464516129033,0.03172038709676715,0.03172038709676715,7636.935483870968,0.0,True,False,True
